course_id,config_id,subpart_id,class_id,class_limit,class_room,class_parent,room_id,room_penalty
621,623,891,1458,50,0,,,16,39
621,623,891,1458,50,0,,,17,0
621,623,891,1458,50,0,,,15,0
621,623,891,1458,50,0,,,27,39
621,623,891,1458,50,0,,,14,39
621,623,891,1458,50,0,,,25,39
621,623,891,1458,50,0,,,7,39
621,623,891,1458,50,0,,,23,0
621,623,891,1458,50,0,,,24,0
621,623,891,1458,50,0,,,3,39
621,623,891,1458,50,0,,,96,39
621,623,891,1458,50,0,,,98,39
621,623,891,1458,50,0,,,4,39
621,623,891,1458,50,0,,,12,39
621,623,891,1458,50,0,,,2,39
621,623,891,1458,50,0,,,13,39
621,623,891,1458,50,0,,,10,39
621,623,891,1458,50,0,,,1,39
621,623,891,1458,50,0,,,31,39
621,623,891,1458,50,0,,,9,39
621,623,891,1458,50,0,,,209,3
621,623,891,1458,50,0,,,210,3
621,623,891,1458,50,0,,,211,39
621,623,891,1458,50,0,,,137,39
621,623,891,1458,50,0,,,212,39
621,623,891,1458,50,0,,,136,39
621,623,891,1458,50,0,,,213,39
621,623,891,1458,50,0,,,139,39
621,623,891,1458,50,0,,,45,43
621,623,891,1458,50,0,,,46,43
621,623,891,1458,50,0,,,117,43
621,623,891,1458,50,0,,,115,0
621,623,891,1458,50,0,,,112,0
621,623,891,1458,50,0,,,116,0
621,623,891,1458,50,0,,,114,0
621,623,891,1458,50,0,,,111,0
621,623,891,1458,50,0,,,102,39
621,623,891,1458,50,0,,,50,43
621,623,891,1458,50,0,,,61,3
621,623,891,1458,50,0,,,49,3
621,623,891,1458,50,0,,,59,3
621,623,891,1458,50,0,,,62,3
621,623,891,1458,50,0,,,200,3
621,623,891,1458,50,0,,,60,3
621,623,891,1458,50,0,,,64,3
621,623,891,1458,50,0,,,65,3
621,623,891,1458,50,0,,,63,3
621,623,892,1459,50,0,,1457,61,0
621,623,892,1459,50,0,,1457,49,0
621,623,892,1459,50,0,,1457,200,0
621,623,892,1459,50,0,,1457,64,0
621,623,892,1459,50,0,,1457,65,0
621,623,892,1459,50,0,,1457,63,0
621,623,892,1460,50,0,,1458,56,39
621,623,892,1460,50,0,,1458,20,39
621,623,892,1460,50,0,,1458,70,39
621,623,892,1460,50,0,,1458,67,39
621,623,892,1460,50,0,,1458,201,39
621,623,892,1460,50,0,,1458,53,39
621,623,892,1460,50,0,,1458,52,39
621,623,892,1460,50,0,,1458,57,39
621,623,892,1460,50,0,,1458,19,39
621,623,892,1460,50,0,,1458,8,39
621,623,892,1460,50,0,,1458,30,39
621,623,892,1460,50,0,,1458,26,39
621,623,892,1460,50,0,,1458,16,39
621,623,892,1460,50,0,,1458,17,0
621,623,892,1460,50,0,,1458,15,0
621,623,892,1460,50,0,,1458,27,39
621,623,892,1460,50,0,,1458,14,39
621,623,892,1460,50,0,,1458,25,39
621,623,892,1460,50,0,,1458,7,39
621,623,892,1460,50,0,,1458,23,0
621,623,892,1460,50,0,,1458,24,0
621,623,892,1460,50,0,,1458,3,39
621,623,892,1460,50,0,,1458,96,39
621,623,892,1460,50,0,,1458,98,39
621,623,892,1460,50,0,,1458,4,39
621,623,892,1460,50,0,,1458,12,39
621,623,892,1460,50,0,,1458,2,39
621,623,892,1460,50,0,,1458,13,39
621,623,892,1460,50,0,,1458,10,39
621,623,892,1460,50,0,,1458,1,39
621,623,892,1460,50,0,,1458,31,39
621,623,892,1460,50,0,,1458,9,39
621,623,892,1460,50,0,,1458,209,3
621,623,892,1460,50,0,,1458,210,3
621,623,892,1460,50,0,,1458,211,39
621,623,892,1460,50,0,,1458,137,39
621,623,892,1460,50,0,,1458,212,39
621,623,892,1460,50,0,,1458,136,39
621,623,892,1460,50,0,,1458,213,39
621,623,892,1460,50,0,,1458,139,39
621,623,892,1460,50,0,,1458,45,43
621,623,892,1460,50,0,,1458,46,43
621,623,892,1460,50,0,,1458,117,43
621,623,892,1460,50,0,,1458,115,0
621,623,892,1460,50,0,,1458,112,0
621,623,892,1460,50,0,,1458,116,0
621,623,892,1460,50,0,,1458,114,0
621,623,892,1460,50,0,,1458,111,0
621,623,892,1460,50,0,,1458,102,39
621,623,892,1460,50,0,,1458,50,43
621,623,892,1460,50,0,,1458,61,3
621,623,892,1460,50,0,,1458,49,3
621,623,892,1460,50,0,,1458,59,3
621,623,892,1460,50,0,,1458,62,3
621,623,892,1460,50,0,,1458,200,3
621,623,892,1460,50,0,,1458,60,3
621,623,892,1460,50,0,,1458,64,3
621,623,892,1460,50,0,,1458,65,3
621,623,892,1460,50,0,,1458,63,3
622,624,893,1461,59,0,,,19,40
622,624,893,1461,59,0,,,17,40
622,624,893,1461,59,0,,,15,40
622,624,893,1461,59,0,,,23,40
622,624,893,1461,59,0,,,24,40
622,624,893,1461,59,0,,,12,40
622,624,893,1461,59,0,,,31,40
622,624,893,1461,59,0,,,209,1
622,624,893,1461,59,0,,,210,1
622,624,893,1461,59,0,,,45,4
622,624,893,1461,59,0,,,46,4
622,624,893,1461,59,0,,,117,4
622,624,893,1461,59,0,,,115,0
622,624,893,1461,59,0,,,112,0
622,624,893,1461,59,0,,,116,0
622,624,893,1461,59,0,,,114,0
622,624,893,1461,59,0,,,111,0
622,624,893,1461,59,0,,,102,40
622,624,893,1461,59,0,,,61,4
622,624,893,1461,59,0,,,49,4
622,624,893,1461,59,0,,,59,4
622,624,893,1461,59,0,,,62,4
622,624,893,1461,59,0,,,200,4
622,624,893,1461,59,0,,,60,4
622,624,893,1461,59,0,,,64,4
622,624,893,1461,59,0,,,65,4
622,624,893,1461,59,0,,,63,4
622,624,893,1462,59,0,,,19,40
622,624,893,1462,59,0,,,17,40
622,624,893,1462,59,0,,,15,40
622,624,893,1462,59,0,,,23,40
622,624,893,1462,59,0,,,24,40
622,624,893,1462,59,0,,,12,40
622,624,893,1462,59,0,,,31,40
622,624,893,1462,59,0,,,209,1
622,624,893,1462,59,0,,,210,1
622,624,893,1462,59,0,,,45,4
622,624,893,1462,59,0,,,46,4
622,624,893,1462,59,0,,,117,4
622,624,893,1462,59,0,,,115,0
622,624,893,1462,59,0,,,112,0
622,624,893,1462,59,0,,,116,0
622,624,893,1462,59,0,,,114,0
622,624,893,1462,59,0,,,111,0
622,624,893,1462,59,0,,,102,40
622,624,893,1462,59,0,,,61,4
622,624,893,1462,59,0,,,49,4
622,624,893,1462,59,0,,,59,4
622,624,893,1462,59,0,,,62,4
622,624,893,1462,59,0,,,200,4
622,624,893,1462,59,0,,,60,4
622,624,893,1462,59,0,,,64,4
622,624,893,1462,59,0,,,65,4
622,624,893,1462,59,0,,,63,4
622,624,893,1463,59,0,,,179,0
622,624,893,1463,59,0,,,176,0
622,624,893,1463,59,0,,,175,0
622,624,893,1463,59,0,,,40,4
622,624,893,1463,59,0,,,150,4
622,624,893,1463,59,0,,,152,0
622,624,893,1463,59,0,,,172,0
622,624,893,1463,59,0,,,85,4
622,624,893,1463,59,0,,,90,0
622,624,893,1463,59,0,,,72,4
622,624,893,1464,59,0,,,19,40
622,624,893,1464,59,0,,,17,40
622,624,893,1464,59,0,,,15,40
622,624,893,1464,59,0,,,23,40
622,624,893,1464,59,0,,,24,40
622,624,893,1464,59,0,,,12,40
622,624,893,1464,59,0,,,31,40
622,624,893,1464,59,0,,,209,1
622,624,893,1464,59,0,,,210,1
622,624,893,1464,59,0,,,45,4
622,624,893,1464,59,0,,,46,4
622,624,893,1464,59,0,,,117,4
622,624,893,1464,59,0,,,115,0
622,624,893,1464,59,0,,,112,0
622,624,893,1464,59,0,,,116,0
622,624,893,1464,59,0,,,114,0
622,624,893,1464,59,0,,,111,0
622,624,893,1464,59,0,,,102,40
622,624,893,1464,59,0,,,61,4
622,624,893,1464,59,0,,,49,4
622,624,893,1464,59,0,,,59,4
622,624,893,1464,59,0,,,62,4
622,624,893,1464,59,0,,,200,4
622,624,893,1464,59,0,,,60,4
622,624,893,1464,59,0,,,64,4
622,624,893,1464,59,0,,,65,4
622,624,893,1464,59,0,,,63,4
622,624,893,1465,59,0,,,19,40
622,624,893,1465,59,0,,,17,40
622,624,893,1465,59,0,,,15,40
622,624,893,1465,59,0,,,23,40
622,624,893,1465,59,0,,,24,40
622,624,893,1465,59,0,,,12,40
622,624,893,1465,59,0,,,31,40
622,624,893,1465,59,0,,,209,1
622,624,893,1465,59,0,,,210,1
622,624,893,1465,59,0,,,45,4
622,624,893,1465,59,0,,,46,4
622,624,893,1465,59,0,,,117,4
622,624,893,1465,59,0,,,115,0
622,624,893,1465,59,0,,,112,0
622,624,893,1465,59,0,,,116,0
622,624,893,1465,59,0,,,114,0
622,624,893,1465,59,0,,,111,0
622,624,893,1465,59,0,,,102,40
622,624,893,1465,59,0,,,61,4
622,624,893,1465,59,0,,,49,4
622,624,893,1465,59,0,,,59,4
622,624,893,1465,59,0,,,62,4
622,624,893,1465,59,0,,,200,4
622,624,893,1465,59,0,,,60,4
622,624,893,1465,59,0,,,64,4
622,624,893,1465,59,0,,,65,4
622,624,893,1465,59,0,,,63,4
622,624,894,1466,59,0,,1461,19,40
622,624,894,1466,59,0,,1461,17,40
622,624,894,1466,59,0,,1461,15,40
622,624,894,1466,59,0,,1461,23,40
622,624,894,1466,59,0,,1461,24,40
622,624,894,1466,59,0,,1461,12,40
622,624,894,1466,59,0,,1461,31,40
622,624,894,1466,59,0,,1461,209,1
622,624,894,1466,59,0,,1461,210,1
622,624,894,1466,59,0,,1461,45,4
622,624,894,1466,59,0,,1461,46,4
622,624,894,1466,59,0,,1461,117,4
622,624,894,1466,59,0,,1461,115,0
622,624,894,1466,59,0,,1461,112,0
622,624,894,1466,59,0,,1461,116,0
622,624,894,1466,59,0,,1461,114,0
622,624,894,1466,59,0,,1461,111,0
622,624,894,1466,59,0,,1461,102,40
622,624,894,1466,59,0,,1461,61,4
622,624,894,1466,59,0,,1461,49,4
622,624,894,1466,59,0,,1461,59,4
622,624,894,1466,59,0,,1461,62,4
622,624,894,1466,59,0,,1461,200,4
622,624,894,1466,59,0,,1461,60,4
622,624,894,1466,59,0,,1461,64,4
622,624,894,1466,59,0,,1461,65,4
622,624,894,1466,59,0,,1461,63,4
622,624,894,1467,59,0,,1462,179,0
622,624,894,1467,59,0,,1462,176,0
622,624,894,1467,59,0,,1462,175,0
622,624,894,1467,59,0,,1462,40,4
622,624,894,1467,59,0,,1462,150,4
622,624,894,1467,59,0,,1462,152,0
622,624,894,1467,59,0,,1462,172,0
622,624,894,1467,59,0,,1462,85,4
622,624,894,1467,59,0,,1462,90,0
622,624,894,1467,59,0,,1462,72,4
622,624,894,1468,59,0,,1463,19,40
622,624,894,1468,59,0,,1463,17,40
622,624,894,1468,59,0,,1463,15,40
622,624,894,1468,59,0,,1463,23,40
622,624,894,1468,59,0,,1463,24,40
622,624,894,1468,59,0,,1463,12,40
622,624,894,1468,59,0,,1463,31,40
622,624,894,1468,59,0,,1463,209,1
622,624,894,1468,59,0,,1463,210,1
622,624,894,1468,59,0,,1463,45,4
622,624,894,1468,59,0,,1463,46,4
622,624,894,1468,59,0,,1463,117,4
622,624,894,1468,59,0,,1463,115,0
622,624,894,1468,59,0,,1463,112,0
622,624,894,1468,59,0,,1463,116,0
622,624,894,1468,59,0,,1463,114,0
622,624,894,1468,59,0,,1463,111,0
622,624,894,1468,59,0,,1463,102,40
622,624,894,1468,59,0,,1463,61,4
622,624,894,1468,59,0,,1463,49,4
622,624,894,1468,59,0,,1463,59,4
622,624,894,1468,59,0,,1463,62,4
622,624,894,1468,59,0,,1463,200,4
622,624,894,1468,59,0,,1463,60,4
622,624,894,1468,59,0,,1463,64,4
622,624,894,1468,59,0,,1463,65,4
622,624,894,1468,59,0,,1463,63,4
622,624,894,1469,59,0,,1464,19,40
622,624,894,1469,59,0,,1464,17,40
622,624,894,1469,59,0,,1464,15,40
622,624,894,1469,59,0,,1464,23,40
622,624,894,1469,59,0,,1464,24,40
622,624,894,1469,59,0,,1464,12,40
622,624,894,1469,59,0,,1464,31,40
622,624,894,1469,59,0,,1464,209,1
622,624,894,1469,59,0,,1464,210,1
622,624,894,1469,59,0,,1464,45,4
622,624,894,1469,59,0,,1464,46,4
622,624,894,1469,59,0,,1464,117,4
622,624,894,1469,59,0,,1464,115,0
622,624,894,1469,59,0,,1464,112,0
622,624,894,1469,59,0,,1464,116,0
622,624,894,1469,59,0,,1464,114,0
622,624,894,1469,59,0,,1464,111,0
622,624,894,1469,59,0,,1464,102,40
622,624,894,1469,59,0,,1464,61,4
622,624,894,1469,59,0,,1464,49,4
622,624,894,1469,59,0,,1464,59,4
622,624,894,1469,59,0,,1464,62,4
622,624,894,1469,59,0,,1464,200,4
622,624,894,1469,59,0,,1464,60,4
622,624,894,1469,59,0,,1464,64,4
622,624,894,1469,59,0,,1464,65,4
622,624,894,1469,59,0,,1464,63,4
622,624,894,1470,59,0,,1465,19,40
622,624,894,1470,59,0,,1465,17,40
622,624,894,1470,59,0,,1465,15,40
622,624,894,1470,59,0,,1465,23,40
622,624,894,1470,59,0,,1465,24,40
622,624,894,1470,59,0,,1465,12,40
622,624,894,1470,59,0,,1465,31,40
622,624,894,1470,59,0,,1465,209,1
622,624,894,1470,59,0,,1465,210,1
622,624,894,1470,59,0,,1465,45,4
622,624,894,1470,59,0,,1465,46,4
622,624,894,1470,59,0,,1465,117,4
622,624,894,1470,59,0,,1465,115,0
622,624,894,1470,59,0,,1465,112,0
622,624,894,1470,59,0,,1465,116,0
622,624,894,1470,59,0,,1465,114,0
622,624,894,1470,59,0,,1465,111,0
622,624,894,1470,59,0,,1465,102,40
622,624,894,1470,59,0,,1465,61,4
622,624,894,1470,59,0,,1465,49,4
622,624,894,1470,59,0,,1465,59,4
622,624,894,1470,59,0,,1465,62,4
622,624,894,1470,59,0,,1465,200,4
622,624,894,1470,59,0,,1465,60,4
622,624,894,1470,59,0,,1465,64,4
622,624,894,1470,59,0,,1465,65,4
622,624,894,1470,59,0,,1465,63,4
623,625,895,1471,53,0,,,56,40
623,625,895,1471,53,0,,,20,40
623,625,895,1471,53,0,,,70,40
623,625,895,1471,53,0,,,67,40
623,625,895,1471,53,0,,,52,40
623,625,895,1471,53,0,,,57,40
623,625,895,1471,53,0,,,19,40
623,625,895,1471,53,0,,,8,0
623,625,895,1471,53,0,,,30,0
623,625,895,1471,53,0,,,26,0
623,625,895,1471,53,0,,,16,0
623,625,895,1471,53,0,,,17,1
623,625,895,1471,53,0,,,15,1
623,625,895,1471,53,0,,,14,0
623,625,895,1471,53,0,,,7,0
623,625,895,1471,53,0,,,23,1
623,625,895,1471,53,0,,,24,1
623,625,895,1471,53,0,,,3,40
623,625,895,1471,53,0,,,96,40
623,625,895,1471,53,0,,,4,50
623,625,895,1471,53,0,,,12,40
623,625,895,1471,53,0,,,2,40
623,625,895,1471,53,0,,,13,40
623,625,895,1471,53,0,,,10,40
623,625,895,1471,53,0,,,1,40
623,625,895,1471,53,0,,,31,40
623,625,895,1471,53,0,,,209,4
623,625,895,1471,53,0,,,210,4
623,625,895,1471,53,0,,,212,0
623,625,895,1471,53,0,,,213,0
623,625,895,1471,53,0,,,45,44
623,625,895,1471,53,0,,,46,44
623,625,895,1471,53,0,,,117,44
623,625,895,1471,53,0,,,115,1
623,625,895,1471,53,0,,,112,1
623,625,895,1471,53,0,,,116,1
623,625,895,1471,53,0,,,114,1
623,625,895,1471,53,0,,,111,1
623,625,895,1471,53,0,,,102,40
623,625,895,1471,53,0,,,50,44
623,625,895,1471,53,0,,,61,44
623,625,895,1471,53,0,,,49,44
623,625,895,1471,53,0,,,59,44
623,625,895,1471,53,0,,,62,44
623,625,895,1471,53,0,,,200,44
623,625,895,1471,53,0,,,60,44
623,625,895,1471,53,0,,,64,44
623,625,895,1471,53,0,,,65,44
623,625,895,1471,53,0,,,63,44
623,625,895,1472,53,0,,,56,39
623,625,895,1472,53,0,,,20,39
623,625,895,1472,53,0,,,70,39
623,625,895,1472,53,0,,,67,39
623,625,895,1472,53,0,,,52,39
623,625,895,1472,53,0,,,57,39
623,625,895,1472,53,0,,,19,39
623,625,895,1472,53,0,,,8,39
623,625,895,1472,53,0,,,30,39
623,625,895,1472,53,0,,,26,39
623,625,895,1472,53,0,,,16,39
623,625,895,1472,53,0,,,17,40
623,625,895,1472,53,0,,,15,40
623,625,895,1472,53,0,,,14,39
623,625,895,1472,53,0,,,7,39
623,625,895,1472,53,0,,,23,40
623,625,895,1472,53,0,,,24,40
623,625,895,1472,53,0,,,3,39
623,625,895,1472,53,0,,,96,39
623,625,895,1472,53,0,,,4,49
623,625,895,1472,53,0,,,12,39
623,625,895,1472,53,0,,,2,39
623,625,895,1472,53,0,,,13,39
623,625,895,1472,53,0,,,10,39
623,625,895,1472,53,0,,,1,39
623,625,895,1472,53,0,,,31,39
623,625,895,1472,53,0,,,209,3
623,625,895,1472,53,0,,,210,3
623,625,895,1472,53,0,,,212,39
623,625,895,1472,53,0,,,213,39
623,625,895,1472,53,0,,,45,3
623,625,895,1472,53,0,,,46,3
623,625,895,1472,53,0,,,117,3
623,625,895,1472,53,0,,,115,0
623,625,895,1472,53,0,,,112,0
623,625,895,1472,53,0,,,116,0
623,625,895,1472,53,0,,,114,0
623,625,895,1472,53,0,,,111,0
623,625,895,1472,53,0,,,102,39
623,625,895,1472,53,0,,,50,3
623,625,895,1472,53,0,,,61,3
623,625,895,1472,53,0,,,49,3
623,625,895,1472,53,0,,,59,3
623,625,895,1472,53,0,,,62,3
623,625,895,1472,53,0,,,200,3
623,625,895,1472,53,0,,,60,3
623,625,895,1472,53,0,,,64,3
623,625,895,1472,53,0,,,65,3
623,625,895,1472,53,0,,,63,3
623,625,895,1473,53,0,,,56,39
623,625,895,1473,53,0,,,20,39
623,625,895,1473,53,0,,,70,39
623,625,895,1473,53,0,,,67,39
623,625,895,1473,53,0,,,52,39
623,625,895,1473,53,0,,,57,39
623,625,895,1473,53,0,,,19,39
623,625,895,1473,53,0,,,8,39
623,625,895,1473,53,0,,,30,39
623,625,895,1473,53,0,,,26,39
623,625,895,1473,53,0,,,16,39
623,625,895,1473,53,0,,,17,40
623,625,895,1473,53,0,,,15,40
623,625,895,1473,53,0,,,14,39
623,625,895,1473,53,0,,,7,39
623,625,895,1473,53,0,,,23,40
623,625,895,1473,53,0,,,24,40
623,625,895,1473,53,0,,,3,39
623,625,895,1473,53,0,,,96,39
623,625,895,1473,53,0,,,4,49
623,625,895,1473,53,0,,,12,39
623,625,895,1473,53,0,,,2,39
623,625,895,1473,53,0,,,13,39
623,625,895,1473,53,0,,,10,39
623,625,895,1473,53,0,,,1,39
623,625,895,1473,53,0,,,31,39
623,625,895,1473,53,0,,,209,3
623,625,895,1473,53,0,,,210,3
623,625,895,1473,53,0,,,212,39
623,625,895,1473,53,0,,,213,39
623,625,895,1473,53,0,,,45,3
623,625,895,1473,53,0,,,46,3
623,625,895,1473,53,0,,,117,3
623,625,895,1473,53,0,,,115,0
623,625,895,1473,53,0,,,112,0
623,625,895,1473,53,0,,,116,0
623,625,895,1473,53,0,,,114,0
623,625,895,1473,53,0,,,111,0
623,625,895,1473,53,0,,,102,39
623,625,895,1473,53,0,,,50,3
623,625,895,1473,53,0,,,61,3
623,625,895,1473,53,0,,,49,3
623,625,895,1473,53,0,,,59,3
623,625,895,1473,53,0,,,62,3
623,625,895,1473,53,0,,,200,3
623,625,895,1473,53,0,,,60,3
623,625,895,1473,53,0,,,64,3
623,625,895,1473,53,0,,,65,3
623,625,895,1473,53,0,,,63,3
623,625,896,1474,53,0,,1471,56,40
623,625,896,1474,53,0,,1471,20,40
623,625,896,1474,53,0,,1471,70,40
623,625,896,1474,53,0,,1471,67,40
623,625,896,1474,53,0,,1471,52,40
623,625,896,1474,53,0,,1471,57,40
623,625,896,1474,53,0,,1471,19,40
623,625,896,1474,53,0,,1471,8,0
623,625,896,1474,53,0,,1471,30,0
623,625,896,1474,53,0,,1471,26,0
623,625,896,1474,53,0,,1471,16,0
623,625,896,1474,53,0,,1471,17,1
623,625,896,1474,53,0,,1471,15,1
623,625,896,1474,53,0,,1471,14,0
623,625,896,1474,53,0,,1471,7,0
623,625,896,1474,53,0,,1471,23,1
623,625,896,1474,53,0,,1471,24,1
623,625,896,1474,53,0,,1471,3,40
623,625,896,1474,53,0,,1471,96,40
623,625,896,1474,53,0,,1471,4,50
623,625,896,1474,53,0,,1471,12,40
623,625,896,1474,53,0,,1471,2,40
623,625,896,1474,53,0,,1471,13,40
623,625,896,1474,53,0,,1471,10,40
623,625,896,1474,53,0,,1471,1,40
623,625,896,1474,53,0,,1471,31,40
623,625,896,1474,53,0,,1471,209,4
623,625,896,1474,53,0,,1471,210,4
623,625,896,1474,53,0,,1471,212,0
623,625,896,1474,53,0,,1471,213,0
623,625,896,1474,53,0,,1471,45,44
623,625,896,1474,53,0,,1471,46,44
623,625,896,1474,53,0,,1471,117,44
623,625,896,1474,53,0,,1471,115,1
623,625,896,1474,53,0,,1471,112,1
623,625,896,1474,53,0,,1471,116,1
623,625,896,1474,53,0,,1471,114,1
623,625,896,1474,53,0,,1471,111,1
623,625,896,1474,53,0,,1471,102,40
623,625,896,1474,53,0,,1471,50,44
623,625,896,1474,53,0,,1471,61,44
623,625,896,1474,53,0,,1471,49,44
623,625,896,1474,53,0,,1471,59,44
623,625,896,1474,53,0,,1471,62,44
623,625,896,1474,53,0,,1471,200,44
623,625,896,1474,53,0,,1471,60,44
623,625,896,1474,53,0,,1471,64,44
623,625,896,1474,53,0,,1471,65,44
623,625,896,1474,53,0,,1471,63,44
623,625,896,1475,53,0,,1472,56,39
623,625,896,1475,53,0,,1472,20,39
623,625,896,1475,53,0,,1472,70,39
623,625,896,1475,53,0,,1472,67,39
623,625,896,1475,53,0,,1472,52,39
623,625,896,1475,53,0,,1472,57,39
623,625,896,1475,53,0,,1472,19,39
623,625,896,1475,53,0,,1472,8,39
623,625,896,1475,53,0,,1472,30,39
623,625,896,1475,53,0,,1472,26,39
623,625,896,1475,53,0,,1472,16,39
623,625,896,1475,53,0,,1472,17,40
623,625,896,1475,53,0,,1472,15,40
623,625,896,1475,53,0,,1472,14,39
623,625,896,1475,53,0,,1472,7,39
623,625,896,1475,53,0,,1472,23,40
623,625,896,1475,53,0,,1472,24,40
623,625,896,1475,53,0,,1472,3,39
623,625,896,1475,53,0,,1472,96,39
623,625,896,1475,53,0,,1472,4,49
623,625,896,1475,53,0,,1472,12,39
623,625,896,1475,53,0,,1472,2,39
623,625,896,1475,53,0,,1472,13,39
623,625,896,1475,53,0,,1472,10,39
623,625,896,1475,53,0,,1472,1,39
623,625,896,1475,53,0,,1472,31,39
623,625,896,1475,53,0,,1472,209,3
623,625,896,1475,53,0,,1472,210,3
623,625,896,1475,53,0,,1472,212,39
623,625,896,1475,53,0,,1472,213,39
623,625,896,1475,53,0,,1472,45,3
623,625,896,1475,53,0,,1472,46,3
623,625,896,1475,53,0,,1472,117,3
623,625,896,1475,53,0,,1472,115,0
623,625,896,1475,53,0,,1472,112,0
623,625,896,1475,53,0,,1472,116,0
623,625,896,1475,53,0,,1472,114,0
623,625,896,1475,53,0,,1472,111,0
623,625,896,1475,53,0,,1472,102,39
623,625,896,1475,53,0,,1472,50,3
623,625,896,1475,53,0,,1472,61,3
623,625,896,1475,53,0,,1472,49,3
623,625,896,1475,53,0,,1472,59,3
623,625,896,1475,53,0,,1472,62,3
623,625,896,1475,53,0,,1472,200,3
623,625,896,1475,53,0,,1472,60,3
623,625,896,1475,53,0,,1472,64,3
623,625,896,1475,53,0,,1472,65,3
623,625,896,1475,53,0,,1472,63,3
623,625,896,1476,53,0,,1473,56,39
623,625,896,1476,53,0,,1473,20,39
623,625,896,1476,53,0,,1473,70,39
623,625,896,1476,53,0,,1473,67,39
623,625,896,1476,53,0,,1473,52,39
623,625,896,1476,53,0,,1473,57,39
623,625,896,1476,53,0,,1473,19,39
623,625,896,1476,53,0,,1473,8,39
623,625,896,1476,53,0,,1473,30,39
623,625,896,1476,53,0,,1473,26,39
623,625,896,1476,53,0,,1473,16,39
623,625,896,1476,53,0,,1473,17,40
623,625,896,1476,53,0,,1473,15,40
623,625,896,1476,53,0,,1473,14,39
623,625,896,1476,53,0,,1473,7,39
623,625,896,1476,53,0,,1473,23,40
623,625,896,1476,53,0,,1473,24,40
623,625,896,1476,53,0,,1473,3,39
623,625,896,1476,53,0,,1473,96,39
623,625,896,1476,53,0,,1473,4,49
623,625,896,1476,53,0,,1473,12,39
623,625,896,1476,53,0,,1473,2,39
623,625,896,1476,53,0,,1473,13,39
623,625,896,1476,53,0,,1473,10,39
623,625,896,1476,53,0,,1473,1,39
623,625,896,1476,53,0,,1473,31,39
623,625,896,1476,53,0,,1473,209,3
623,625,896,1476,53,0,,1473,210,3
623,625,896,1476,53,0,,1473,212,39
623,625,896,1476,53,0,,1473,213,39
623,625,896,1476,53,0,,1473,45,3
623,625,896,1476,53,0,,1473,46,3
623,625,896,1476,53,0,,1473,117,3
623,625,896,1476,53,0,,1473,115,0
623,625,896,1476,53,0,,1473,112,0
623,625,896,1476,53,0,,1473,116,0
623,625,896,1476,53,0,,1473,114,0
623,625,896,1476,53,0,,1473,111,0
623,625,896,1476,53,0,,1473,102,39
623,625,896,1476,53,0,,1473,50,3
623,625,896,1476,53,0,,1473,61,3
623,625,896,1476,53,0,,1473,49,3
623,625,896,1476,53,0,,1473,59,3
623,625,896,1476,53,0,,1473,62,3
623,625,896,1476,53,0,,1473,200,3
623,625,896,1476,53,0,,1473,60,3
623,625,896,1476,53,0,,1473,64,3
623,625,896,1476,53,0,,1473,65,3
623,625,896,1476,53,0,,1473,63,3
624,626,897,1477,60,0,,,19,40
624,626,897,1477,60,0,,,17,0
624,626,897,1477,60,0,,,15,0
624,626,897,1477,60,0,,,23,0
624,626,897,1477,60,0,,,24,0
624,626,897,1477,60,0,,,12,40
624,626,897,1477,60,0,,,31,40
624,626,897,1477,60,0,,,209,1
624,626,897,1477,60,0,,,210,1
624,626,897,1477,60,0,,,45,4
624,626,897,1477,60,0,,,46,4
624,626,897,1477,60,0,,,117,4
624,626,897,1477,60,0,,,115,0
624,626,897,1477,60,0,,,112,0
624,626,897,1477,60,0,,,116,0
624,626,897,1477,60,0,,,114,0
624,626,897,1477,60,0,,,111,0
624,626,897,1477,60,0,,,102,40
624,626,897,1477,60,0,,,61,4
624,626,897,1477,60,0,,,49,4
624,626,897,1477,60,0,,,59,4
624,626,897,1477,60,0,,,62,4
624,626,897,1477,60,0,,,200,4
624,626,897,1477,60,0,,,60,4
624,626,897,1477,60,0,,,64,4
624,626,897,1477,60,0,,,65,4
624,626,897,1477,60,0,,,63,4
624,626,898,1478,60,0,,1477,19,40
624,626,898,1478,60,0,,1477,17,0
624,626,898,1478,60,0,,1477,15,0
624,626,898,1478,60,0,,1477,23,0
624,626,898,1478,60,0,,1477,24,0
624,626,898,1478,60,0,,1477,12,40
624,626,898,1478,60,0,,1477,31,40
624,626,898,1478,60,0,,1477,209,1
624,626,898,1478,60,0,,1477,210,1
624,626,898,1478,60,0,,1477,45,4
624,626,898,1478,60,0,,1477,46,4
624,626,898,1478,60,0,,1477,117,4
624,626,898,1478,60,0,,1477,115,0
624,626,898,1478,60,0,,1477,112,0
624,626,898,1478,60,0,,1477,116,0
624,626,898,1478,60,0,,1477,114,0
624,626,898,1478,60,0,,1477,111,0
624,626,898,1478,60,0,,1477,102,40
624,626,898,1478,60,0,,1477,61,4
624,626,898,1478,60,0,,1477,49,4
624,626,898,1478,60,0,,1477,59,4
624,626,898,1478,60,0,,1477,62,4
624,626,898,1478,60,0,,1477,200,4
624,626,898,1478,60,0,,1477,60,4
624,626,898,1478,60,0,,1477,64,4
624,626,898,1478,60,0,,1477,65,4
624,626,898,1478,60,0,,1477,63,4
625,627,899,1479,60,0,,,19,40
